,,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,theta_1,sigma,mu,init_y_1,init_y_2,init_y_3,init_y_4,init_y_5,init_y_6,init_y_7,init_y_8,init_y_9,logL,logL_birth,nlive
93,0.0,-0.7006795,-0.25698465,-0.6528637,0.49217057,0.23848648,-0.20488255,0.21677206,-0.19396228,-0.17338105,-0.6416934,9.747932,-25.149426,-14.452895,-24.306774,17.045752,14.891664,43.609215,3.18579,48.872498,91.5517,21.363926,-283309.9,,957
94,0.0,-0.41857418,-0.20628123,-0.040545706,0.16707559,-0.21498795,-0.08974939,-0.1366484,-0.3052566,0.08116532,-0.5817166,10.438157,-49.00534,-43.21456,42.52251,-20.535126,-7.1853557,-26.977713,-10.127889,8.328547,25.15991,-45.42994,-283141.94,,956
95,0.0,-0.45199808,-0.4460329,-0.22246836,-0.4952909,-0.022472464,-0.111131944,0.05168025,-0.52875316,-0.27531117,0.4765593,7.399115,-98.16877,-5.4450192,-24.082691,46.60642,1.9058485,33.80322,4.1721063,-50.772457,-21.695297,-50.080402,-271920.88,,955
96,0.0,-0.531985,-0.057406753,-0.014200295,-0.15582502,-0.19333138,-0.103290275,-0.024311552,0.13603,0.014844763,-0.57417345,12.60293,-81.20646,-27.866411,-101.90654,-9.821225,17.464403,-62.42646,49.861385,-67.408165,77.73756,-20.72032,-267675.12,,954
97,0.0,-0.8930971,-0.7164299,-0.3552193,-0.14344613,-0.039802756,-0.011095595,0.249929,0.10217877,0.30303138,0.32278404,4.686219,-59.998993,-45.70884,30.129644,46.1375,-33.11227,11.679288,110.65297,29.926378,-21.287369,-60.33717,-262219.5,,953
98,0.0,-1.0224618,-0.5378242,0.30172297,0.4456595,0.06769817,-0.6588646,-0.63682604,-0.78022826,-0.4202261,-0.082099006,6.3914776,-14.105494,-28.238157,-13.667272,-38.970585,-8.680455,-80.35062,-29.767498,-1.9195967,11.193696,-7.6129684,-257191.84,,952
99,0.0,0.30428535,0.16852911,-0.59731305,0.03802606,0.24428678,-0.55107206,-0.16639487,-0.035974365,-0.12256789,-0.8481418,16.247639,-18.562992,-7.93801,71.62149,-6.4763436,21.796469,-43.843178,-18.636883,-90.02025,4.2356787,64.75901,-245805.31,,951
100,0.0,0.372264,-0.7777634,0.49645153,-0.9773353,0.44092876,-0.73596257,0.37563416,-0.6974004,0.51172745,-0.2956287,4.1781893,-15.855671,-30.26601,53.424583,32.241497,-56.096478,-30.756193,-11.656327,-13.91084,-13.604377,20.795076,-233470.16,,1000
101,0.0,-1.0744141,-0.98736376,-1.0689155,-0.80552953,-0.360241,-0.0754888,-0.054704588,0.26996753,0.5432062,0.28550258,2.72991,35.09412,72.80204,-1.3104726,35.247482,2.1497915,-74.74804,26.684723,38.227165,-27.036572,-73.093,-232592.56,,999
102,0.0,-0.16952609,-1.1325337,0.31852764,-0.78908044,0.21906014,-0.34105888,0.37150416,0.21751638,0.41231918,0.38469142,1.969474,3.2265723,80.534294,-1.7509071,70.95364,7.980189,-71.59639,-35.861103,-19.359354,10.293372,-17.427206,-229668.42,,998
103,0.0,-0.64529294,-0.56582457,-0.45398542,-1.1404799,-0.6383631,-0.25579938,-0.24193417,-0.5166972,-0.17300418,0.3148043,6.1017923,-12.874846,-21.125061,16.60647,56.698112,-43.781834,63.332073,21.340584,36.30592,39.647038,-113.704765,-227454.17,,997
104,0.0,0.93605465,0.37234735,-0.06620803,-0.8344672,0.048378233,0.6977884,0.14036596,-0.49407858,0.008042382,-0.9851505,16.170124,-20.686878,24.614853,26.895042,35.458485,44.2324,-55.946365,-55.066444,88.230804,-38.188343,-56.21896,-220943.58,-620164.9,996
105,0.0,-0.3866159,0.08904086,0.15888895,-0.06902795,-0.10076095,0.025365436,-0.19067173,0.039128896,-0.3205819,-0.8717945,14.919411,0.86248165,6.3713207,-55.816704,31.378004,37.956894,-63.499725,-16.605469,3.6882524,-56.13757,19.4781,-213417.9,,995
106,0.0,-0.30126578,-0.8214653,-0.51428413,-0.7470756,-0.0041845418,-0.39760432,0.39592728,-0.015818477,-0.027605493,-0.2912825,3.8399692,65.93416,38.163956,-12.509375,28.445646,-65.781364,-3.1241643,36.62659,80.793335,45.340897,-26.76832,-212743.4,,994
107,0.0,-0.6335587,-0.6029159,0.10267407,0.31009302,0.70825833,0.5621202,0.4026291,-0.2477428,-0.18267463,-0.7763875,5.730851,0.5651913,-66.77844,23.576986,-10.016937,-4.540962,-60.211327,94.7811,24.427094,-14.306399,-21.834717,-211339.88,,993
108,0.0,-0.33740336,-0.29192373,-0.5466811,-0.35518396,-0.623816,-0.6122199,-0.06456152,-0.17689608,-0.073450685,0.06319927,9.286817,-50.379047,-86.188774,15.326559,75.06882,109.746506,-24.694532,21.440245,25.991423,16.913939,73.98227,-203733.75,,992
109,0.0,0.0038258415,-0.28863424,-0.7622761,-0.17136426,-0.26309893,0.12210146,-0.23399447,0.2081201,0.21965015,-0.2007445,9.32972,-88.1645,-92.606926,10.615436,93.991234,14.799134,68.99871,46.445335,32.186024,4.1110287,-38.546432,-198506.12,,991
110,0.0,0.66551197,-1.3872572,1.2508434,-0.89099693,0.26267716,-0.32023305,0.08032965,0.11692256,0.25391835,0.32633528,1.0397235,23.627878,34.5463,-36.165665,9.908876,-72.20985,-32.1084,38.687447,-46.26218,22.698761,94.387924,-185566.27,,990
111,0.0,-0.51283306,-0.86695784,0.33385798,-0.20283096,0.08706777,-0.3724962,-0.023160972,0.0077459007,0.11090471,0.12647016,3.5085511,-9.105313,-47.44083,16.638445,-58.252056,-23.525848,42.767467,20.52431,-29.059923,-59.484215,-42.336716,-176484.34,,989
112,0.0,0.2860267,-0.4406913,-0.27585682,-0.6414336,0.15282375,-0.563502,0.096287385,-0.047637176,-0.41450164,0.034010243,7.4604707,-53.186623,56.022823,24.653732,-72.114426,-32.2737,44.07571,66.19183,-21.931316,-48.096745,-52.183544,-170918.83,,988
113,0.0,-0.16210894,-0.8969334,-0.3479707,-0.5565019,-0.53088355,-0.2109437,-0.08112195,0.23521915,-0.02456602,0.09117353,3.3015072,16.263157,17.162624,-65.25217,42.07629,43.97202,51.338154,-41.857216,131.13951,113.55862,-37.600895,-169087.83,,987
114,0.0,0.19850956,-0.23433876,-1.269398,0.15020792,-0.489652,-0.42780542,0.12659071,-0.39156267,0.22055435,-0.059082866,10.053159,-63.268024,16.203121,-21.642763,7.6630406,43.37381,-25.86318,23.672874,-15.650254,5.5118823,1.1725054,-166968.53,,986
115,0.0,-0.32511297,-0.60217685,-0.2741346,0.06874183,0.007248415,0.014213088,-0.47476593,-0.25702393,-0.49857306,0.16660456,5.738099,-25.043713,-0.18106261,-41.83582,24.6741,-11.938056,42.3394,1.6756293,6.3336215,-2.8374217,29.016441,-166678.0,,985
116,0.0,0.067842595,-1.1453804,0.36346635,-0.57937807,0.780684,-0.14195995,0.94213927,-0.255891,0.3001255,0.80828613,1.910913,21.397371,0.96609753,109.33859,65.95323,86.48072,31.667078,-46.882084,-15.612804,0.48728642,44.79533,-166304.73,,984
117,0.0,-0.24437033,-0.19292012,-0.34606895,0.24323133,-0.21130061,0.2584129,0.39991057,-0.23100583,0.40204397,-0.8903932,10.624125,4.257631,-94.77753,-106.28879,-77.83089,-51.626568,39.373455,-7.1807513,-20.484941,2.363257,-31.751669,-165193.9,,983
118,0.0,-0.11640564,-1.028862,-0.17330934,-0.29537478,-0.53513277,-0.19759473,0.1303247,-0.013302289,0.36862874,-0.056917597,2.4933996,58.16057,7.312719,-27.760473,50.32832,-31.283974,20.579567,-1.1469276,-10.570368,-16.000908,-4.984258,-162246.4,,982
119,0.0,-0.1648688,-0.5567876,0.03583081,-0.63803834,0.16835621,-0.79999816,-0.34683928,-0.15114307,0.16729118,-0.15366355,7.414354,-20.99468,-16.733248,47.247597,-5.6684346,-65.75422,22.554651,145.5274,-99.07243,-8.81101,-13.728408,-160861.56,-245805.31,981
120,0.0,0.72506636,-0.67163074,0.50708234,-0.6430952,0.56673986,-0.7084177,-0.08351265,0.14057192,-0.20731023,-0.30617234,5.082214,-44.35876,54.614944,-17.190384,16.85497,-4.5569406,45.61035,-8.178915,99.293915,-109.26553,32.803528,-158704.75,,980
121,0.0,0.10824193,-0.21160114,-0.3385314,0.09983443,-0.35158,-0.22096398,0.2476629,-0.5196274,0.10168519,-0.41009068,10.364584,-57.62508,94.64838,-54.771656,-31.27647,-80.27333,-3.145347,0.41795886,-26.569462,-76.74588,-36.50286,-158699.14,,979
122,0.0,-0.23516808,-0.8137428,-0.22749892,0.09620383,0.42284423,0.27051696,-0.045279745,0.32467696,-0.5247092,-0.008170357,3.8983119,-17.256655,82.02849,85.02868,-28.788073,113.863884,77.81256,-37.06702,-3.3939679,50.919926,84.54634,-156531.11,,978
123,0.0,-0.37650168,-0.26362154,-1.1092005,-0.59096557,-0.6143555,-0.9760379,0.00822809,-0.23310189,-0.6270292,-0.508574,9.659422,21.077723,-74.57024,-20.973352,-12.497303,24.901598,-67.79843,6.116907,30.110676,48.998302,23.614847,-155428.02,,977
124,0.0,0.15965436,-0.5599835,-0.58218807,0.17461924,-0.2720834,-0.26161614,0.48366848,-0.08558481,0.4659728,-0.7229748,6.161536,13.491644,-7.3987694,-14.574591,-32.0337,50.68138,-16.877153,7.741054,-8.487043,-87.4978,-6.6056356,-154042.25,,976
125,0.0,-0.024622701,0.17467234,-0.08975949,-0.52793795,-0.26275656,0.3700951,-0.14995334,-0.43698046,-0.038744163,-0.7852398,16.352242,-15.640323,30.938717,-32.901817,7.925052,11.077418,-31.886404,-54.807957,-42.856304,-15.23885,-31.277414,-151992.2,,975
126,0.0,0.013092254,-0.7886481,0.26452085,-0.7796438,0.06411821,-0.21352208,0.19216551,-0.024511969,0.2574661,-0.28813067,4.0921125,2.6745677,-21.6205,-5.685856,-35.649185,-29.756922,-31.14672,-38.405064,60.130096,-40.811428,-82.436386,-151723.66,,974
127,0.0,-0.30680004,0.38819382,-0.15736553,-0.37944224,-0.65373725,-0.34729552,0.3005393,-0.3892934,-0.43761215,-0.6970995,20.147701,-24.289892,-33.940895,16.383219,77.56282,-55.865067,-102.74857,78.55783,17.092028,44.171288,-20.588781,-147610.4,,973
128,0.0,0.10973833,-0.31334767,-0.8035251,0.4996887,-0.40588197,-0.04265483,0.19363473,-0.16035073,0.11691675,-0.4103058,9.010023,-52.39375,-42.300354,-31.65918,31.91469,96.43336,-44.29787,-25.725004,25.650528,-26.06046,63.1029,-147401.88,,972
129,0.0,0.023439465,-0.6911209,0.22518285,0.032089267,-0.083245136,0.1363732,-0.60942835,0.14941944,-0.49344492,0.90907115,4.9073353,-82.59898,-70.36575,-7.167512,31.744312,-58.048134,105.15593,10.598443,-4.8593035,-51.377846,-22.08163,-143788.97,,971
130,0.0,-0.55663437,-0.87548846,-0.74175215,-0.32603797,-0.5572722,0.15970288,0.074266575,0.048078414,0.13507454,0.16598365,3.4487212,21.803207,76.8247,-48.14703,12.525229,-118.37361,3.2651856,25.90161,-11.726436,-64.47968,-22.036297,-137766.61,,970
131,0.0,-0.84491175,-0.26798525,-0.06097981,-0.480683,-0.39848283,0.09193966,-0.13380568,-0.4919896,-0.24047068,0.0022538325,9.601461,-35.9691,-29.00146,-48.661865,-86.95802,3.8113952,-5.1185412,69.0654,10.490071,-10.62478,25.83962,-137391.06,,969
132,0.0,0.27821875,-0.16819,-0.18053912,-0.14457588,0.3874999,-0.7235194,0.052519184,0.30576715,-0.08496094,-0.94321346,10.972752,30.592901,-20.450369,-56.875072,-95.94187,-15.010802,77.89858,-55.096085,27.847382,11.127937,104.38806,-135446.19,,968
133,0.0,-0.2376943,-0.47247726,-0.5241811,-0.64073527,-0.2525404,-0.56976753,0.13291039,-0.08308651,-0.016592203,0.22291875,7.099753,-29.099716,77.79997,-0.39550975,-5.0350723,-34.429012,26.386866,-3.371251,0.019725416,-143.02277,-11.777905,-133821.48,,967
134,0.0,-0.19315392,0.3459087,-0.31305134,-0.19700746,0.22364624,-0.05439023,-0.45298013,-0.6498744,0.13506581,-0.76514274,19.372675,-22.8404,55.979824,2.8763382,-25.454668,-9.3929615,-30.960676,-6.620301,5.5707207,62.703926,20.477362,-132967.03,,966
135,0.0,-0.5026098,-1.0567676,-1.0342444,-0.20457922,-0.048288085,-0.03700527,0.5374957,-0.021914305,0.030704811,0.6297037,2.3431473,52.202656,-52.938538,-71.4098,49.767162,18.668398,45.59735,126.15844,5.396544,3.5857577,-12.118226,-132673.2,,965
136,0.0,-0.22375226,-0.7523956,-0.4395711,0.1460755,0.17968771,0.01420735,0.37675685,0.07700396,0.070300095,-0.33238596,4.3835583,86.30966,63.386887,-65.25469,55.064358,-33.93672,46.21028,-124.26819,-43.172104,22.771294,0.31476086,-130366.67,,964
137,0.0,0.2084507,-0.7497202,0.056131434,-0.40165982,0.17790464,-0.8509981,0.20565966,-0.44820544,-0.038410295,0.1656737,4.4056077,-9.176338,136.95781,-31.471867,100.18362,-84.173645,-77.983406,-55.27972,-61.09543,88.669106,-58.24763,-127628.5,,963
138,0.0,-0.13534358,-0.10800947,0.0900187,0.7786246,-0.35015032,0.09721063,-0.53288907,-0.33699968,0.36618623,-0.7654672,11.844667,-29.994452,-19.368612,-93.146904,-47.33363,49.83029,-48.790115,-35.18806,144.15945,-40.230755,-9.720609,-124932.04,,962
139,0.0,0.14096367,-0.27098566,-0.6037678,0.40773165,-0.44336534,-0.2588073,-0.06508549,-0.52592736,0.17909148,0.17324679,10.435585,-111.00424,42.707417,10.5039215,-23.926397,18.325344,-29.60272,92.9276,63.198223,2.5769582,-37.7473,-124887.33,-620164.9,961
140,0.0,-0.6847229,-0.60751176,-0.30021545,-0.41679436,-0.299532,-0.26982445,-0.3484542,-0.2295744,-0.08594497,-0.021245198,5.685906,7.9889503,-37.829792,-8.6471195,22.177605,-6.716172,16.339417,-29.386726,42.12342,123.14513,-17.791143,-124688.01,,960
141,0.0,-0.44309655,-0.5818221,-0.71638846,-0.30903813,0.03409159,0.16322213,0.32713532,0.27378264,0.7081929,-0.06798187,5.940014,-44.943485,-48.7024,-4.0510893,-29.933893,-8.703162,-46.353767,33.85517,-2.557205,-58.72699,12.61834,-123329.15,,959
142,0.0,0.27455938,0.4057671,-0.6146217,0.35825324,0.018428434,-0.36866692,0.609652,0.100175336,-0.607794,-0.88912725,20.472954,-41.025944,1.5421997,42.74442,-13.645856,-29.444704,67.89095,-20.173395,-30.01107,39.448975,23.747522,-120845.34,,958
143,0.0,-0.17031975,-0.2483573,-0.36346248,0.24402104,0.16861221,-0.32567018,-0.17246805,0.051143434,-0.6570238,-0.36010343,9.863629,-28.918346,-35.086372,42.438892,34.851295,-40.368507,-54.725754,25.175732,-36.527008,-22.425758,-2.0660865,-113654.56,,957
144,0.0,-0.3389236,-0.13959865,-0.59909934,-0.5808793,-0.61183876,-0.055124868,-0.1728598,-0.37875196,-0.27343556,-0.35481176,11.382876,-5.7711725,-32.308857,-106.13105,-47.321213,-14.01152,-35.009144,-36.284187,68.0767,-23.854507,61.524944,-113528.89,,956
145,0.0,0.37499392,0.019959277,-0.42665964,-0.22666442,0.052751567,-0.018814487,-0.27655074,-0.4622689,0.068391286,-0.6090297,13.80478,-39.331142,-43.600197,-0.45829272,52.027214,-31.266659,115.14452,104.0187,-63.491993,-46.901985,-20.118057,-113269.29,,955
146,0.0,0.56709075,-0.42192432,-0.1486067,-0.2539841,0.25258553,-0.1589766,-0.34014282,0.5360442,-0.44548592,-0.5501532,7.678384,-25.872183,14.260872,-132.89923,-76.61841,-1.6897188,21.663036,-3.4429684,13.037629,64.11775,30.536425,-112271.82,,954
147,0.0,0.4800313,-0.06687856,-0.25162923,0.052408274,-0.12908421,-0.29368207,-0.057340126,-0.3300662,0.12035268,-0.6493163,12.459292,-40.85065,63.65187,6.661789,36.53207,39.65684,57.821144,101.76203,-4.2234364,-22.239698,108.95935,-109092.2,,953
148,0.0,-1.1792357,-0.30927226,-0.33803576,-0.61470294,0.0038179525,0.37281898,0.0010222407,0.1580469,0.274135,0.16773288,9.062325,-65.15129,123.63481,-58.28994,-27.016878,9.144135,5.825931,-38.03324,-29.493443,1.2834284,19.219173,-108579.07,,952
149,0.0,0.028118629,-0.18572065,-0.015823565,0.32173976,-0.21266665,-0.61203474,0.012617667,-0.5678638,0.18790343,-0.8866447,12.2065735,59.768818,6.1909347,-3.287845,-36.51733,133.22289,-10.872148,68.848976,-49.930447,12.074977,91.652885,-107233.586,-620164.9,951
150,0.0,0.062057406,-0.4171908,-0.20342521,-0.77202594,-0.08034011,-0.011661007,-0.588509,-0.27598414,-0.041160148,-0.5461481,7.733923,18.686628,-36.95704,4.897246,-46.380344,-69.441986,4.995992,11.97973,22.351114,-26.06883,-13.06251,-105688.39,,1000
151,0.0,0.1420538,0.00080781215,-0.14145726,-0.19654326,0.30357698,0.057729464,-0.34757474,0.22343297,-0.14158063,-0.62295276,13.5026,-83.52401,62.129234,28.332705,58.41025,73.24678,37.8092,7.5377584,42.646233,6.679185,29.295439,-100915.914,,999
152,0.0,0.20307897,-0.0427944,-0.15707697,0.021606652,-0.05612868,-0.73121285,-0.07392218,0.22070682,-0.21721414,-0.62514496,12.826046,-27.117903,20.396133,-0.38282472,-20.303722,-77.57742,-60.911953,-0.5230935,-25.646635,-5.9317904,-30.691898,-98519.4,,998
153,0.0,-0.8758227,-0.30896264,-0.0683415,-0.25486466,-0.017392248,-0.051550537,-0.51326966,-0.22792684,0.16274522,0.13015756,9.066305,-42.624603,-80.022766,-29.099665,7.083768,66.01758,25.48924,-20.197433,10.974056,81.815575,4.6549706,-97971.664,,997
154,0.0,-0.47835246,0.62631816,-0.43557444,-0.7274073,0.1432784,0.33653829,-0.125803,-0.3057469,0.0038279928,-0.60190624,24.69939,-92.97849,-64.37071,-48.229134,45.056526,47.374348,25.240034,57.817387,-95.26656,1.4442798,26.841864,-97886.06,,996
155,0.0,0.4008418,-0.4627048,-0.33346802,0.15693747,0.08880441,-0.24014933,0.2982241,-0.12797634,-0.1530722,-0.09100353,7.2095304,-84.39745,26.361847,-54.993607,11.615593,-2.9342036,-53.624947,-7.466296,8.923733,-29.822475,25.35863,-97801.516,,995
156,0.0,-0.19559363,-0.4002634,-0.37489697,0.044317614,-0.26434174,-0.2302924,-0.28011543,-0.24579084,-0.60676754,-0.02651743,7.9344296,-13.0969095,28.25774,14.333555,42.223827,-84.4603,-16.820826,-73.37899,4.6260552,24.835388,-2.0182364,-97312.07,,994
157,0.0,0.9985215,-1.276095,0.9147548,-0.335794,0.21730404,0.21724105,-0.6027984,0.32926974,-0.58729625,0.52657115,1.3885417,39.375427,13.396483,-39.038578,40.960526,38.376526,-6.0017304,-52.39461,-72.60515,-27.467405,-31.635666,-96876.05,,993
158,0.0,-0.034593467,0.28735194,-0.38188884,0.16247143,0.15522732,-0.16129403,0.2670973,-0.48576608,-0.4402248,-0.9395384,18.317831,60.460804,-22.60149,49.6377,-102.45502,55.321102,26.684963,11.698373,16.584179,-27.388823,8.1282625,-95816.984,,992
159,0.0,-0.089620456,-0.99118215,-0.17592712,-0.5197493,0.28821394,-0.0961086,0.69382215,-0.24006756,0.38740018,0.87401533,2.707484,40.462395,11.292929,-43.93265,22.173138,-40.605164,34.06643,49.28751,4.451428,-39.796074,-41.51967,-94410.84,,991
160,0.0,-0.3672344,0.16980688,0.34705427,-0.050219923,0.30893755,-0.5508351,-0.5510918,-0.046708524,0.46685228,-0.8224249,16.269375,-14.864356,-95.0467,-51.74057,-39.095993,-71.355606,44.86049,16.984547,45.34599,-11.558816,21.379574,-92232.52,,990
161,0.0,-0.2708064,-0.015574599,-0.3694627,-0.3307118,-0.08538478,-0.36864004,-0.47310668,-0.29009452,0.16697617,-0.6237494,13.246523,3.2391038,14.834072,-0.5286667,29.152039,-3.700934,-41.04542,-55.12554,0.19106546,3.898804,26.01853,-91599.37,,989
162,0.0,-0.34843192,-0.6389779,-0.32516566,-0.1933006,-0.31827086,-0.75045174,-0.5233044,-0.43261504,-0.20481658,0.7216278,5.3842015,-4.872709,-34.035053,-12.424036,-33.363415,-8.569708,-51.466,-20.379045,-93.338455,32.724174,32.839832,-90350.625,,988
163,0.0,-0.7040344,0.26986656,-0.26087183,-0.58491486,0.29164538,0.4696881,0.021339776,-0.014354271,0.16048355,-0.5675803,18.007149,-101.89104,-101.347305,-30.117598,57.59805,-9.299182,-26.702477,-96.770226,81.39017,-92.811714,8.568731,-89000.72,,987
164,0.0,-0.37047148,-0.6381058,-0.23492299,0.2479062,0.20171402,0.52452797,0.23035431,0.47464204,0.15174612,-0.5052194,5.392422,40.881607,39.175484,-20.076624,22.775503,-31.07907,4.916417,13.851174,67.22059,51.867455,-48.673336,-88874.81,,986
165,0.0,-0.3840875,-0.46036997,0.08171521,-0.04283494,0.006743428,-0.49760154,0.06669553,-0.31071165,0.023313262,-0.28115055,8.932498,108.03244,67.44719,-9.79412,40.072426,23.327953,-47.521854,16.982117,2.690829,-3.2071688,-4.8265057,-87741.11,-245805.31,985
166,0.0,0.9864718,-1.1581277,0.9125603,-0.80173904,0.39331475,-0.75136125,0.63122475,-0.3559397,0.2469405,-0.24727885,1.854136,78.08528,-21.560047,2.5351315,-4.5162244,22.951525,47.470165,-48.73932,65.25768,38.627056,-29.405567,-87202.5,,984
167,0.0,-0.20999046,0.19540904,-0.10553801,-0.48733535,0.253488,0.018833017,-0.2370495,-0.42171636,-0.13376759,-0.5087115,16.70734,-54.464928,47.145824,-66.82943,89.71745,-0.14737123,63.03375,55.1812,-46.22696,-38.27524,-8.319948,-86801.84,,983
168,0.0,0.10157966,-0.18214588,-0.45233327,-0.17320535,0.16646948,-0.16313927,-0.21015227,0.10428434,-0.50127304,-0.628331,10.77531,2.266891,-55.991024,-112.31804,-25.917048,67.70053,-49.01764,7.616211,-52.410645,-18.491253,-52.588493,-86578.74,,982
169,0.0,-0.056326386,-0.3538243,-0.6111271,-0.33312646,-0.43589884,-0.37303787,-0.19131024,-0.23846813,-0.44356924,-0.6763832,8.499596,35.774597,38.111275,-8.511402,-54.799644,16.293673,-53.375256,12.430917,92.263145,-2.7108285,102.22485,-86299.5,,981
170,0.0,-0.24493645,0.18994814,0.51194865,0.19502853,0.26102576,-0.17670771,-0.5665351,-0.19642304,0.038842406,-0.6649267,16.61353,-97.582634,1.5122298,-5.3624997,-6.2375665,27.643866,51.81654,1.7509148,3.4896128,57.76537,17.10709,-85242.44,,980
171,0.0,0.07768748,0.22597264,-0.1070171,0.68756306,-0.56857294,-0.44804573,-0.05100438,-0.15406273,0.14674471,-0.7919921,17.236269,120.17431,27.290806,3.1109235,-119.36916,-2.6518779,29.374376,-30.502934,34.545902,59.31769,15.277442,-84397.98,,979
172,0.0,-0.8442637,-0.7299539,0.017952362,-0.1764378,0.17769979,0.40462056,0.08106224,-0.1432166,-0.35554913,0.33795354,4.570823,-2.9997745,8.797201,-10.7502,-16.375237,-3.1603177,27.494055,15.007512,31.557692,17.123741,-65.51565,-83067.99,,978
173,0.0,-1.0128945,-0.2774244,0.018855017,0.16591917,0.5962135,0.61068565,-0.1552072,-0.39876616,-0.08187503,-0.7144878,9.476722,16.222584,-39.58098,90.77992,-19.005957,28.305868,-28.565937,47.1849,-32.85467,43.603508,52.263706,-82879.41,,977
174,0.0,-0.054017413,-0.7735061,0.37335622,0.120306015,-0.26473206,0.18524516,-0.6852389,0.25422406,-0.25045103,0.64936763,4.2121897,123.229996,90.51123,29.430765,60.93485,-13.880636,-50.68025,-73.09187,0.47664815,-3.7243361,53.59263,-82432.99,,976
175,0.0,0.14425455,-0.3958129,-0.111361735,-0.29545516,0.49101305,-0.07152178,0.50217634,0.08803139,-0.028788572,-0.43540975,7.9876375,-105.60603,-50.39873,-77.295135,-33.724785,42.201553,-76.69458,70.889595,96.31857,-55.28074,7.7468753,-80868.086,,975
176,0.0,-0.96863264,-0.25328615,-0.06830866,-0.042082883,0.28888023,0.3626446,0.14084424,-0.21164699,-0.44610134,-0.2861116,5.5044165,20.78152,63.79983,7.9508624,29.258186,28.76267,11.959104,45.57607,-60.294662,33.490932,49.08403,-80742.984,-107233.586,974
177,0.0,-0.4190836,-0.049778733,-0.3269738,0.5637133,0.54082865,-0.5743232,-0.13565229,-0.30743253,-0.71701837,-0.27305445,12.7191725,-45.30485,39.591274,-61.250202,1.921428,-9.038634,43.13828,39.521034,-11.141131,75.3257,33.282917,-78118.35,,973
178,0.0,-0.5626602,-0.3783207,-0.22578394,-0.17825787,-0.37062556,-0.11106582,0.48981133,0.1869445,0.25032437,-0.3485063,8.198728,-14.08261,-5.5191355,-25.490051,-64.778496,73.10517,66.63781,-11.379043,-64.4775,1.853235,-85.70425,-77982.72,,972
